Unnamed: 0;hierarchy;code_full;code;label;description;point;Niveau 1;Niveau 2;Niveau 3;Niveau 4;Niveau 5;Niveau 6;Niveau 7;Tags;x;y
534;Bovins / Exigences Bio Suisse autres animaux / Bio Suisse / Labels;;30.10.01.02;Sorties au pâturage respectées pour les génisses et les bœufs d’engraissement;Sorties au pâturage respectées pour les génisses et les bœufs d’engraissement Accès à un parcours permanent (variante de sortie SRPA) non autorisé ATTENTION: délai transitoire pour les exploitations existantes au 31.12.2011 fixé au 31.12.2014. Nouvelles exploitations dès le 1.1.2012.;https://agriculture.ld.admin.ch/inspection/C141A9AC9ADAA6E4C64E8AFFB9462D59;Labels;Bio Suisse;Exigences Bio Suisse autres animaux;Bovins;;;;Bovins, Bio Suisse, Labels, Pâturage, SRPA, Exploitations;49.170963;-20.800308
535;Bovins / Exigences Bio Suisse autres animaux / Bio Suisse / Labels;;30.10.01.01;Exigences de Bio Suisse respectées pour les bovins;Exigences de Bio Suisse respectées pour les bovins;https://agriculture.ld.admin.ch/inspection/E6201326EBE4E977C0A2391B5CF2A242;Labels;Bio Suisse;Exigences Bio Suisse autres animaux;Bovins;;;;Bovins,Bio Suisse,Labels;49.72982;-21.77837
536;Bovins / Exigences Bio Suisse autres animaux / Bio Suisse / Labels;;30.10.01.04;Les jours de pâturage, 25% des besoins journaliers sont couverts par le fourrage de pâturage;Les jours de pâturage, 25% des besoins journaliers sont couverts par le fourrage de pâturage;https://agriculture.ld.admin.ch/inspection/F1EAF47B23C079B632E33AF494D8F717;Labels;Bio Suisse;Exigences Bio Suisse autres animaux;Bovins;;;;Bovins,Bio Suisse,Labels,Animaux,Fourrage;50.489902;-20.180098
537;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 03;03;Nombre d'animaux dans les locaux de stabulation;"
Les conditions sont remplies lorsque :
- les locaux de stabulation n'hébergent pas plus d'animaux que ne le permettent les dimensions minimales définies dans l'annexe.
";https://agriculture.ld.admin.ch/inspection/1533207425E5405EBA4AE30E8B6C5B98;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim, moutons, stabulation, exigences légales, animaux de rente;-25.870483;35.17818
538;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 07;07;Éclairage;"
Les conditions sont remplies lorsque :
- l'intensité de l'éclairage durant la journée atteint au moins 15 Lux a) dans l'aire où se tiennent les animaux, sauf dans les aires de repos et de retraite si les animaux peuvent se rendre en permanence sur un autre emplacement suffisamment éclairé ;
- l'intensité requise de l'éclairage est obtenue par la lumière du jour b) ;
Dans les locaux de stabulation existant au 1er septembre 2008, il convient d'utiliser les possibilités actuelles permettant d'obtenir un éclairage naturel suffisant ou de les créer moyennant un investissement ou un travail raisonnables. Si l'éclairage par de la lumière naturelle est insuffisant, il faut le signaler à l'autorité cantonale responsable de l'exécution de la protection des animaux qui examinera le cas.
- l'éclairage naturel insuffisant est complété par un appoint de lumière artificielle pendant au moins 8 heures et au plus 16 heures par jour ; les lampes à UV ne remplacent pas la lumière du jour ;
- les programmes d'éclairage utilisés ne comportent pas plus d'une période d'obscurité par 24 heures.

Information
a) Règle générale : un éclairage de 15 Lux permet de remplir le rapport de contrôle lors d'une journée de clarté moyenne à hauteur d'animal.
b) En règle générale, la surface totale transparente dans les parois ou le plafond doit correspondre à au moins un vingtième de la surface du sol.
";https://agriculture.ld.admin.ch/inspection/38392D94214E4F37AC709E281EE48864;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim, Moutons, Éclairage, Exigences légales, Lux, Lumière naturelle;-22.733294;75.17762
539;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 12;12;Détention prolongée en plein air;"
Les conditions sont remplies lorsque :
- en cas de conditions météorologiques extrêmes a), les animaux ont accès à une protection naturelle ou artificielle s'ils ne sont pas rentrés dans les locaux de stabulation ;
- l'abri servant de protection contre les conditions météorologiques extrêmes permet à tous les animaux de s'y abriter en même temps, d'y être protégés contre l'humidité, le vent et un fort rayonnement solaire et d'y trouver une aire de repos suffisamment sèche ;
- un abri contre l'humidité et le froid qui est conforme aux dimensions minimales figurant dans l'annexe n'est pas utilisé pour l'affouragement ;
- les animaux reçoivent de la nourriture appropriée dans le cas où ils ne trouveraient pas assez de fourrage sur le pâturage. Le fourrage mis à disposition pour compléter la pâture doit remplir les exigences standard en termes de qualité et d'hygiène. Au besoin, il faut avoir recours à des dispositifs d'affouragement appropriés (p. ex. râtelier couvert) ;
- les sols des emplacements où les animaux se tiennent généralement ne sont ni boueux, ni fortement souillés par des excréments ou de l'urine ;
- l'état de santé et le bienêtre des animaux sont contrôlés en règle générale quotidiennement, notamment leur état général et la présence éventuelle de blessures, de boiteries, de diarrhée et d'autres signes de maladie ; dans les régions d'estivage, la fréquence des contrôles peut être réduite de manière appropriée ;
- on renonce seulement exceptionnellement et dans des circonstances particulières à la tournée de contrôle, pour autant que l'approvisionnement des animaux en nourriture et en eau soit assuré ;
- les animaux sont contrôlés au moins deux fois par jour dans le cas où une femelle est sur le point de mettre bas ou si des jeunes viennent de naître ;
- en période d'affouragement hivernal, les moutons sont rentrés dans les locaux de stabulation avant la mise bas et que, durant les deux premières semaines qui suivent la naissance des jeunes, ils ont en permanence accès à un abri ;
- des mesures appropriées sont prises pour satisfaire les besoins en repos et de protection des animaux dans le cas où il n'existe pas, dans la région d'estivage, de protection adaptée contre les conditions météorologiques extrêmes.

Information
a) Par « conditions météorologiques extrêmes », il faut entendre des conditions météorologiques qui se caractérisent soit par la chaleur et un fort ensoleillement, soit par un froid humide accompagné de vent.
";https://agriculture.ld.admin.ch/inspection/38ECF42E7A814279AB389E69CEFC3B3A;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim. - moutons, Exigences légales, Détention prolongée, Protection des animaux, Pâturage, Bien-être animal;-8.852783;37.481323
540;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 01;01;Formation;"
Les conditions sont remplies lorsque la personne détenant les animaux ou en assumant la garde peut fournir l'attestation de la formation suivante :
Pour les personnes enregistrées comme exploitant d'une exploitation agricole ou comme détenteur de moutons depuis le 1er septembre 2008
- formation agricole 1) en cas de détention de plus de 10 unités de gros bétail de rente ;  
- attestation de compétences 2) dans une région de montagne où les soins à apporter occupent moins de 0,5 de maind'œuvre standard ; 
- formation agricole dans une exploitation d'estivage 3) ; 
- attestation de compétences 2) en cas de détention de plus de 10 moutons (les jeunes dépendant de leur mère ne sont pas comptabilisés) et au maximum de 10 unités de gros bétail de rente.

Remarques
1) Professions de l'agriculture, tels qu'agriculteur, paysan, agronome ou une formation équivalente dans une profession spécialisée de l'agriculture. Ou une autre profession complétée par une formation qualifiante dans l'agriculture accomplie dans les deux ans qui suivent la reprise de l'exploitation ou par une activité pratique attestée de trois ans au moins sur une exploitation agricole.
2) L'attestation de compétences peut être obtenue via un cours, un stage ou une confirmation officielle d'une expérience de trois ans au moins avec l'espèce en question.
3) Si la personne qui assume la garde des animaux d'une exploitation d'estivage n'a pas suivi de formation agricole, l'exploitant de l'exploitation d'estivage doit veiller à ce que le personnel qui s'occupe des animaux travaille sous la surveillance d'une personne qui a suivi l'une des formations visées au chiffre 1).
Les personnes déjà enregistrées comme exploitant d'une exploitation agricole ou comme détenteur de moutons depuis le 1er septembre 20008
- sont dispensées de suivre la formation requise (profession agricole, attestation de compétences pour la détention d'un certain nombre d'animaux domestiques).

Information
- Si l'exploitant d'une exploitation agricole ou le détenteur des moutons a changé depuis le dernier contrôle du respect de la protection des animaux, il faut vérifier que les conditions sont toujours remplies.
";https://agriculture.ld.admin.ch/inspection/3C4EB2A18A694267901390A54A9498B9;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim. - moutons, Formation, Exigences légales minimales;-39.103233;21.724962
541;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 11;11;Détention individuelle;"
Les conditions sont remplies lorsque :
- les moutons détenus individuellement ont un contact visuel avec des congénères
";https://agriculture.ld.admin.ch/inspection/4E36C8FA7A4A4DB7BE486C89F791A70A;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Protection animale, Moutons, Détention individuelle;-25.388561;34.39153
542;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 02;02;Dimensions minimales;"
Les conditions sont remplies lorsque :
- les dimensions minimales des locaux de stabulation et de leurs équipements définies dans l'annexe sont respectées pour toute la volaille se trouvant sur l'exploitation.

Information 
- Le contrôle se fonde sur l'autodéclaration du chef d'exploitation : il faut vérifier les adaptations de la structure des locaux de stabulation et de leurs équipements effectuées depuis le dernier contrôle de la protection des animaux, ainsi que les dimensions minimales. Si aucune adaptation structurelle importante n'a été entreprise dans l'exploitation, les dimensions minimales ne sont contrôlées que si des indices suggèrent des manquements lors de la visite d'exploitation (p. ex. suite à un contrôle par sondage).
";https://agriculture.ld.admin.ch/inspection/51E7B0FB6BDC47A99804DE55DD8775F8;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim, Moutons, Exigences légales, Stabulation;-24.2677;42.76121
543;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 10;10;Fourrage grossier pour les agneaux;"
Les conditions sont remplies lorsque :
- du foin ou un autre fourrage grossier approprié est mis à la libre disposition des agneaux âgés de plus de deux semaines ;
- la paille n'est pas utilisée comme seul fourrage grossier.
";https://agriculture.ld.admin.ch/inspection/7458AB0D06F44A7E8B3363FB1E65080D;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Fourrage grossier, Agneaux, Brebis, Exigences légales, Protection animale, Moutons;-23.906315;31.43708
544;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 04;04;Sol des locaux de stabulation;"
Les conditions sont remplies lorsque :
- les sols des locaux de stabulation sont antidérapants ; 
- les éléments sont posés de façon à former une surface plane et qu'ils ne peuvent pas bouger ;
- les arêtes sont polies et qu'il n'y a pas de bavures saillantes ;
- le sol perforé est entièrement recouvert d'une litière ayant une épaisseur suffisante si de jeunes animaux jusqu'à un poids de 30 kg sont détenus 1) ;
- le sol perforé est entièrement recouvert d'une litière ayant une épaisseur suffisante si des moutons sont détenus 1).

Remarque
1) Pour les boxes et les étables nouvellement aménagés depuis le 1er septembre 2008.
";https://agriculture.ld.admin.ch/inspection/8049F0274FD042629CC6BE1D1906181C;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim, Sol, Stabulation, Litière, Moutons, Brebis;-15.841942;37.8739
545;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 08;08;Qualité de l'air, mesures destinées à assurer l'apport d'air frais et bruit dans les locaux de stabulations;"
Les conditions sont remplies lorsque :
- il n'y a pas de courants d'air ;
- l'air n'est pas suffocant (irritation des yeux ou des voies respiratoires) ;
- l'on peut bien respirer dans les locaux de stabulation a) ; 
- dans les locaux avec aération exclusivement artificielle, il y a : 
- un système d'alarme fonctionnel ou
- un système d'ouverture automatique des fenêtres (avec un interrupteur magnétique p. ex.) ou  
- un groupe électrogène de secours ;
- les moutons ne sont pas exposés durant une longue période à un bruit excessif 1).

Remarque
1) Le bruit est considéré comme excessif lorsqu'il provoque chez l'animal une réaction de fuite ou d'évitement, le rend agressif ou le fige, et que l'animal ne peut se soustraire à la source du bruit.

Information
a) La fiche thématique Protection des animaux n° 7.4 « Valeurs et mesures du climat dans les bergeries » contient d'autres précisions à ce sujet.
";https://agriculture.ld.admin.ch/inspection/B5EED3A356FB4564B86AC28AFD669EC4;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim, moutons, Qualité de l'air, mesures, stabulation, bruit;-14.839751;54.925133
546;Brebis avec agneaux / Prot.anim. - moutons / Protection des animaux (animaux de rente) / Exigences légales minimales;03.33_v1, 34, 06;06;Installations visant à influencer le comportement des animaux à l'étable et sur les aires de sortie;"
Les conditions sont remplies lorsque :
- la zone où se tiennent les animaux ne comporte aucun fil ou dispositif électrisant 1) ;
- il n'y a pas de dispositifs présentant des arêtes aiguës ou des pointes dans la zone où se tiennent les animaux.

Remarque
1) Les aires de sortie peuvent être limitées par une clôture électrique, à condition d'être suffisamment grandes et aménagées de telle façon que les animaux puissent garder une distance suffisante de la clôture et s'éviter.
";https://agriculture.ld.admin.ch/inspection/C1762F270B6D445E8DE9A10EA7FF03C0;Exigences légales minimales;Protection des animaux (animaux de rente);Prot.anim. - moutons;Brebis avec agneaux;;;;Prot.anim., moutons, installations, comportement, exigences légales, clôture;-20.619091;49.791138
